,index,type,title,text,chars,scene,text_in_book,score,chapter,vote_chapter,vote_percentage
754,1100,dialog,BELLWETHER,"Okay, thank you Officer Hopps, uh, that's all the time that we have. No more questions... ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Uh, thank you, Officer Hopps. Uh, no more questions.",0.9355478,13,13,0.7037037037037037
755,1102,dialog,HOPPS,Was I okay? ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,Are you okay? ,0.7055947,7,13,0.7037037037037037
756,1103,dialog,BELLWETHER,"Oh, you did fine. ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,I'm fine.,0.53972983,15,13,0.7037037037037037
757,1105,dialog,HOPPS,(excited) That went so fast! I didn't get a chance to mention you or say anything about how we-- ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,That went so fast. I didn't get a chance to mention you or say anything about—,0.6342453,13,13,0.7037037037037037
758,1106,dialog,NICK,"(upset) Oh, I think you said plenty. ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Oh, I think you said plenty, ",0.699973,13,13,0.7037037037037037
759,1107,dialog,HOPPS,What do you mean? ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,What do you mean? ,1.0,13,13,0.7037037037037037
760,1108,dialog,NICK,"(sarcastic, hard) Clearly, there's a biological component? These predators may be reverting back to their primitive, savage ways. Are you serious? ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,These predators may be reverting back to their primitive savage ways.,0.7833362,13,13,0.7037037037037037
761,1109,dialog,HOPPS,"I just stated the facts of the case. I mean, it's not like a bunny could go savage... ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"I mean, it's not like a bunny could go savage.",0.76727813,13,13,0.7037037037037037
762,1110,dialog,NICK,Right. But a fox could? Huh? ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"No, but a fox could, huh? ",0.95892656,13,13,0.7037037037037037
763,1111,dialog,HOPPS,"Nick, stop it. You're not like them. ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Stop it, Nick! You're not like them.",0.9794523,13,13,0.7037037037037037
764,1112,dialog,NICK,"Oh, there's a them now? ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,There's a them now? ,0.9255401,13,13,0.7037037037037037
765,1113,dialog,HOPPS,You know what I mean. You're not that kind of predator. ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,You know what I mean. You're not that kind of predator.,0.9999999,13,13,0.7037037037037037
766,1114,dialog,NICK,The kind that needs to be muzzled? The kind that makes you think you need to carry around Fox Repellent? ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"The kind that needs to be muzzled? The kind that makes you think you need to carry around fox repellent? Yeah, don't think I didn't notice that little item the first time we met.",0.9700804,13,13,0.7037037037037037
767,1116,dialog,NICK,"Yeah, don't think I didn't notice that little item the first time we met. (escalating anger) So let me ask you a question. Are you afraid of me? (Hopps looks heartbroken) Do you think I might go nuts? Do you think I might go savage? Do you think I might try to... EAT YOU?! ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"So, you scared of me? Think I might go nuts? Go savage? Think I might what… try to eat you? ",0.62225956,13,13,0.7037037037037037
768,1118,dialog,NICK,"(calm, hurt) ...I knew it. Just when I thought somebody actually believed in me... ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"I knew it. Just when I thought somebody actually believed in me, ",0.76298803,13,13,0.7037037037037037
769,1120,dialog,NICK,Probably best if you don't have a predator as a partner. ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,Probably best if you don't have a predator as a   partner.,1.0000001,13,13,0.7037037037037037
770,1122,dialog,HOPPS,No. Nick. Nick! ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,No! Nick! ,0.91938925,19,13,0.7037037037037037
771,1123,dialog,REPORTER 5,Officer Hopps! Were you just threatened by that predator? ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,Officer Hopps? ,0.69871694,9,13,0.7037037037037037
772,1124,dialog,HOPPS,No. He's my friend. ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,What about him? Is that him? ,0.46494016,6,13,0.7037037037037037
773,1125,dialog,REPORTER 6,We can't even trust our own friends? ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"ZPD, Put Your Trust in Us.",0.40270036,14,13,0.7037037037037037
774,1126,dialog,HOPPS,That is not what I said! Please! ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,All right! Enough! Shut it! ,0.46950868,20,13,0.7037037037037037
775,1127,dialog,REPORTERS,Are we safe? / Have any other foxes gone savage? ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Come get 'em. But watch out, 'cause I'm a fox. And like you said in your dumb little stage play, we predators used to eat prey. And that killer instinct￼ is still in our Dunnahh.",0.65058243,12,13,0.7037037037037037
776,1130,dialog,FEMALE BOBCAT NEWS ANCHOR,More bad news in this city gripped by fear. ,{},56,"Really, it's a proud-scared combo￼. I mean, Zootopia. It's so far away and such a big city.",0.49512184,22,14,0.25
777,1132,dialog,FEMALE BOBCAT NEWS ANCHOR,"A caribou is in critical condition, the victim of a mauling by a savage polar bear. This-- the 27th such attack-- comes just one week after ZPD Officer Judy Hopps connected the violence to traditionally predatory animals. ",{},56,"Polar bear fur, ",0.46053353,5,14,0.25
778,1133,dialog,MALE MOOSE NEWS ANCHOR,"Meanwhile, a peace rally organized by pop star, Gazelle, was marred by protest. ",{},56,Have you seen Gazelle's new video—are you familiar with Gazelle? ,0.41307032,8,14,0.25
779,1135,dialog,PIG,"Go back to the forest, predator! ",{},56,"Go back to the forest, predator! ",0.9999999,14,14,0.25
780,1136,dialog,LEOPARD,I'm from the savannah! ,{},56,I'm from the savanna! ,0.83677906,14,14,0.25
781,1138,dialog,GAZELLE,"Zootopia is a unique place. It's a crazy, beautiful, diverse city where we celebrate our differences. (gestures to PROTESTERS in background) This is not the Zootopia I know. ",{},56,"Really, it's a proud-scared combo￼. I mean, Zootopia. It's so far away and such a big city.",0.7140493,22,14,0.25
782,1140,dialog,GAZELLE,The Zootopia I know is better than this. ,{},56,I thought in Zootopia anyone could be anything.,0.6801872,4,14,0.25
783,1141,dialog,,86. ,{},56,"A hundred tickets, ",0.4955081,24,14,0.25
784,1142,dialog,GAZELLE,We don't just blindly assign blame. We don't know why these attacks keep happening... ,{},56,"The Zootopia I know is better than this. We don't just blindly assign blame. We don't know why these attacks keep happening, but it is irresponsible to label all predators as savages. We cannot let fear divide us. Please give me back the Zootopia I love.",0.57376736,14,14,0.25
785,1144,dialog,GAZELLE,...but it is irresponsible to label all predators as savages. ,{},56,So predators are the only ones going savage? ,0.7637952,13,14,0.25
786,1145,dialog,MRS. OTTERTON,That's not my Emmitt. ,{},56,Please. There's got to be somebody to find my Emmitt.,0.73851365,28,14,0.25
787,1147,dialog,GAZELLE,We cannot let fear divide us. Please-- give me back the Zootopia I love... ,{},56,"Really, it's a proud-scared combo￼. I mean, Zootopia. It's so far away and such a big city.",0.65356016,22,14,0.25
788,1149,dialog,BOGO,Come on Hopps. The new Mayor wants to see us. ,"{'bogo': 2, 'hopps': 1}",57,"Come on, Hopps.The new mayor wants to see us.",0.98804677,14,14,0.6666666666666666
789,1150,dialog,HOPPS,The Mayor? Why? ,"{'bogo': 2, 'hopps': 1}",57,Let's not tell the mayor just yet—,0.6866852,28,14,0.6666666666666666
790,1151,dialog,BOGO,It would seem you've arrived. ,"{'bogo': 2, 'hopps': 1}",57,"It would seem you've arrived, ",0.9590805,14,14,0.6666666666666666
791,1153,dialog,HOPPS,Clawhauser? What're you doing? ,"{'hopps': 2, 'bogo': 1}",58,Clawhauser? What're you doing? ,1.0000001,14,14,0.8
792,1154,dialog,CLAWHAUSER,"Um, they thought it would be better if a predator such as myself wasn't the first face you that you see when you walk into the ZPD. ","{'hopps': 2, 'bogo': 1}",58,"Oh, they thought it would be better if a predator such as myself wasn't the first face you see when you walk into the ZPD. So they're moving me to Records downstairs. By the boiler, ",0.7867849,14,14,0.8
793,1155,dialog,HOPPS,What? ,"{'hopps': 2, 'bogo': 1}",58,What? ,1.0,19,14,0.8
794,1156,dialog,CLAWHAUSER,They're gonna move me to Records. It's downstairs. By the boiler. ,"{'hopps': 2, 'bogo': 1}",58,"Oh, they thought it would be better if a predator such as myself wasn't the first face you see when you walk into the ZPD. So they're moving me to Records downstairs. By the boiler, ",0.61331826,14,14,0.8
795,1158,dialog,BOGO,Hopps! ,"{'hopps': 2, 'bogo': 1}",58,Hopps. Now! ,0.91166574,14,14,0.8
796,1162,dialog,HOPPS,Um... I don't understand. ,"{'hopps': 4, 'bellwether': 2, 'bogo': 2}",59,I don't understand.,0.7601797,14,14,1.0
797,1163,dialog,BELLWETHER,"Our city is 90% prey, Judy. And right now they're just really scared. You're a hero to them. They trust you. And so that's why Chief Bogo and I want you to be the public face of the ZPD. ","{'hopps': 4, 'bellwether': 2, 'bogo': 2}",59,"And right now, they're just really scared. You're a hero to them. They trust you. And so that's why Chief Bogo and I want you to be the public face of the ZPD.",0.7942877,14,14,1.0
798,1165,dialog,HOPPS,"(struggling to find words) I'm not... I'm not a hero. I came here to make the world a better place, but I think I broke it. ","{'hopps': 4, 'bellwether': 2, 'bogo': 2}",59,"I'm not—I'm not a hero, ",0.7046068,14,14,1.0
799,1166,dialog,BOGO,"Don't give yourself so much credit, Hopps. The world has always been broken. That's why we need good cops-- like you. ","{'hopps': 4, 'bellwether': 2, 'bogo': 2}",59,The world has always been broken. That's why we need good cops like you.,0.7836714,14,14,1.0
800,1167,dialog,HOPPS,"With all due respect, sir, a good cop is supposed to serve and protect-- help the city. Not tear it apart. (deep sigh) I don't deserve this badge. ","{'hopps': 4, 'bellwether': 2, 'bogo': 2}",59,"With all due respect, sir, a good cop is supposed to serve and protect—help the city, not tear it apart￼, ",0.79811037,14,14,1.0
801,1169,dialog,BOGO,Hopps. ,"{'hopps': 4, 'bellwether': 2, 'bogo': 2}",59,"Hopps, ",0.9554089,14,14,1.0
802,1170,dialog,BELLWETHER,"Judy, you've worked so hard to get here. It's what you've wanted since you were a kid. You can't quit... ","{'hopps': 4, 'bellwether': 2, 'bogo': 2}",59,"Judy. This is what you've always wanted. Since you were a kid… you can't quit…, ",0.867143,14,14,1.0
803,1171,dialog,HOPPS,Thank you for the opportunity. ,"{'hopps': 4, 'bellwether': 2, 'bogo': 2}",59,"Thank you for the opportunity, ",0.91395557,14,14,1.0
804,1174,dialog,HOPPS,A dozen carrots. ,{'hopps': 13},60,"Four dozen carrots, ",0.92659813,15,15,0.8333333333333334
805,1175,dialog,RABBIT MOM,Thanks! ,{'hopps': 13},60,"Thank you, ",0.57175726,9,15,0.8333333333333334
806,1176,dialog,HOPPS,Have a nice day. ,{'hopps': 13},60,Have a nice day.,0.99999994,15,15,0.8333333333333334
807,1177,dialog,RABBIT MOM,(to daughter) Come on. ,{'hopps': 13},60,You come here unannounced… on the day my daughter is to be married? ,0.47526604,6,15,0.8333333333333334
808,1179,dialog,STU HOPPS,"Hey there, Jude-- Jude the dude, remember that one? How we doin? ",{'hopps': 13},60,"Hey there, Jude—Jude the Dude, remember that one? How we doin'? ",0.9812996,15,15,0.8333333333333334
809,1180,dialog,HOPPS.,I'm fine. ,{'hopps': 13},60,I'm fine.,1.0,15,15,0.8333333333333334
810,1181,dialog,BONNIE HOPPS,You are not fine. Your ears are droopy. ,{'hopps': 13},60,"You are not fine. Your ears are droopy, ",0.9966404,15,15,0.8333333333333334
811,1183,dialog,HOPPS,Why did I think I could make a difference? ,{'hopps': 13},60,Why did I think I could make a difference? ,1.0000001,15,15,0.8333333333333334
812,1184,dialog,STU HOPPS,"Because you're a trier, that's why. ",{'hopps': 13},60,"Well, because you're a trier, that's why, ",0.96267444,15,15,0.8333333333333334
813,1185,dialog,BONNIE HOPPS,You've always been a trier. ,{'hopps': 13},60,"You've always been a trier, ",0.9928203,15,15,0.8333333333333334
814,1186,dialog,HOPPS,"Oh, I tried. And it made life so much worse for so many innocent predators. ",{'hopps': 13},60,"Yeah. I tried, and I made life so much worse for so many innocent predators.",0.9391883,15,15,0.8333333333333334
815,1188,dialog,STU HOPPS,"Oh, not all of them, though. Speak of the devil. Right on time. ",{'hopps': 13},60,Speak of the devil. Right on time.,0.7787146,15,15,0.8333333333333334
816,1190,dialog,HOPPS,Is that... Gideon Grey? ,{'hopps': 13},60,Is that… Gideon Grey? ,0.98306817,15,15,0.8333333333333334
817,1191,dialog,STU HOPPS,Yep. It sure is. We work with him now. ,{'hopps': 13},60,We work with him now.,0.6858733,15,15,0.8333333333333334
818,1192,dialog,BONNIE HOPPS,He's our partner. And we never would have considered it had you not opened our minds. ,{'hopps': 13},60,"He's our partner! And we'd never have considered it had you not opened our minds, ",0.9731873,15,15,0.8333333333333334
819,1193,dialog,STU HOPPS,"That's right. I mean, Gid's turned into one of the top pastry chefs in the tri-burrows. ",{'hopps': 13},60,Gid's turned into one of the top pastry chefs in the triboroughs.,0.88688487,15,15,0.8333333333333334
820,1194,dialog,HOPPS,"That's really cool, you guys. ",{'hopps': 13},60,"I love you guys, ",0.46535036,22,15,0.8333333333333334
821,1196,dialog,HOPPS,Gideon Grey. I'll be darned. ,{'hopps': 13},60,"Gideon Grey, ",0.9079495,15,15,0.8333333333333334
822,1197,dialog,ADULT GIDEON GREY,Hey Judy-- I'd like to say I'm sorry for the way I behaved in my youth. I had a lotta self-doubt that manifested itself in the form of unchecked rage and aggression. I was a major jerk. ,{'hopps': 13},60,I'd like to say sorry for the way I behaved in my youth. I had a lot of self-doubt that manifested￼ itself in the form of unchecked￼ rage and aggression. I was a major jerk.,0.7473737,15,15,0.8333333333333334
823,1198,dialog,HOPPS,"Well, I know a thing or two about being a jerk... ",{'hopps': 13},60,"I know a thing or two about being a jerk, ",0.9554955,15,15,0.8333333333333334
824,1199,dialog,ADULT GIDEON GREY,Anyhow-- I brought you all these pies. ,{'hopps': 13},60,"Anyhow, I brought you all these pies, ",0.97092915,15,15,0.8333333333333334
825,1201,dialog,STU HOPPS,Hey kids! Don't you run through that midnicampum holicithias! ,{'hopps': 13},60,Don't run through the Midnicampum holicithias! ,0.858835,15,15,0.8333333333333334
826,1202,dialog,RABBIT KID,"(holding back the others) Whoa, whoa, whoa! ",{'hopps': 13},60,"Oh, not all of them, though, ",0.40952685,15,15,0.8333333333333334
827,1203,dialog,ADULT GIDEON GREY,"Now there's a 4-dollar word, Mr. H. My family always just called them night howlers. ",{'hopps': 13},60,"Now, there's a four-dollar word, Mr. H. My family always just called them night howlers, ",0.989588,15,15,0.8333333333333334
828,1205,dialog,HOPPS,"I'm sorry, what did you say? ",{'hopps': 13},60,What did you say? ,0.6586499,15,15,0.8333333333333334
829,1207,dialog,STU HOPPS,"Oh, Gid's talking about those flowers, Judy. I use `em to keep bugs off the produce. But I don't like the little ones going near `em on account of what happened to your Uncle Terry. ",{'hopps': 13},60,"Oh, Gid's talking about those flowers, Judy. I use them to keep bugs off the produce￼. But I don't like the little ones going near them on account of your Uncle Terry.",0.9295384,15,15,0.8333333333333334
830,1208,dialog,BONNIE HOPPS,"Yeah, Terry ate one whole when we were kids and went completely nuts. ",{'hopps': 13},60,"Yeah, Terry ate one whole when we were kids and went completely nuts, ",0.9990337,15,15,0.8333333333333334
831,1209,dialog,STU HOPPS,He bit the dickens out of your mother. ,{'hopps': 13},60,"He bit the dickens out of your mother, ",0.99342453,15,15,0.8333333333333334
832,1210,dialog,HOPPS,(a dawning realization) A bunny can go savage... ,{'hopps': 13},60,"A bunny can go savage…, ",0.8723264,15,15,0.8333333333333334
833,1212,dialog,BONNIE HOPPS,"Savage? Well, that's a strong word. But it did hurt like the devil. ",{'hopps': 13},60,"Savage? Well, that's a strong word, ",0.74228615,15,15,0.8333333333333334
834,1213,dialog,STU HOPPS,Well sure it did. There's a sizable divot in your arm. I'd call that savage. ,{'hopps': 13},60,"There's a sizable divot in your arm. I'd call that savage, ",0.8334175,15,15,0.8333333333333334
835,1214,dialog,HOPPS,(as if doing an equation) Night howlers aren't wolves. They're flowers. The flowers are making the predators go savage. That's it! That's what I've been missing! ,{'hopps': 13},60,Night howlers aren't wolves. They're flowers. The flowers are making the predators go savage. That's it.That's what I've been missing.,0.9724821,15,15,0.8333333333333334
836,1216,dialog,HOPPS,"Oh, keys! Keys! Keys! Keys! Hurry! Come on! Thank you, I love you bye! ",{'hopps': 13},60,Keys! Keys! Keys! Hurry! Come on! ,0.77935684,15,15,0.8333333333333334
837,1218,dialog,STU HOPPS,"You catch any of that, Bon? ",{'hopps': 13},60,"Catch me if you can, cottontail! ",0.42548755,28,15,0.8333333333333334
838,1219,dialog,BONNIE HOPPS,Not one bit. ,{'hopps': 13},60,Enough! ,0.34225106,11,15,0.8333333333333334
839,1220,dialog,GIDEON GREY,"Well, that makes me feel a little better. I thought she was talking in tongues or something. ",{'hopps': 13},60,"Look at her nose twitch, ",0.4410228,12,15,0.8333333333333334
840,1222,dialog,FINNICK,Who is it? ,{'hopps': 1},61,Who? ,0.57575613,3,3,0.5
841,1223,dialog,HOPPS,I need to find Nick. Please. ,{'hopps': 1},61,"Nick, ",0.67598647,9,3,0.5
842,1226,dialog,HOPPS,Nick? Nick! ,"{'hopps': 6, 'nick': 4}",62,Nick! ,0.9351048,13,16,0.8
843,1228,dialog,HOPPS,"Oh, Nick! Night howlers aren't wolves. They're toxic flowers. I think someone is targeting predators on purpose and making them go savage. ","{'hopps': 6, 'nick': 4}",62,Night howlers aren't wolves. They're toxic￼ flowers. I think someone is targeting predators on purpose and making them go savage.,0.932698,16,16,0.8
844,1229,dialog,NICK,Wow. Isn't that interesting. ,"{'hopps': 6, 'nick': 4}",62,Isn't that interesting? ,0.8108824,16,16,0.8
845,1231,dialog,HOPPS,"Wait! Wait, please-- I know you'll never forgive me. And I don't blame you. I wouldn't forgive me either. I was ignorant and irresponsible and small-minded... But predators shouldn't suffer because of my mistakes. I have to fix this, but I can't do it without you. ","{'hopps': 6, 'nick': 4}",62,"Wait, listen! I know you'll never forgive me. And I don't blame you. I wouldn't forgive me, either. I was ignorant and irresponsible and small-minded. But predators shouldn't suffer because of my mistakes. I have to fix this, but I can't do it without you.",0.9910533,16,16,0.8
846,1233,dialog,HOPPS,"(getting emotional) And after we're done, you can hate me, and that'll be fine, because I was a horrible friend and I hurt you... and you can walk away knowing you were right all along, I really am just a dumb bunny. ","{'hopps': 6, 'nick': 4}",62,"And after we're done, you can hate me, and that'll be fine, because I was a horrible friend and I hurt you… And you can walk away knowing you were right all along, I really am just a dumb bunny.",0.86836135,16,16,0.8
847,1235,dialog,HOPPS,I really am just a dumb bunny. I really am just a dumb bunny. ,"{'hopps': 6, 'nick': 4}",62,I really am just a dumb bunny. I really am just a dumb bunny.,1.0,16,16,0.8
848,1237,dialog,NICK,"Don't worry, Carrots, I'll let you erase it... in 48 hours. ","{'hopps': 6, 'nick': 4}",62,"Cheer up, Carrots. I'll let you erase it… in forty-eight hours.",0.88019186,16,16,0.8
849,1239,dialog,NICK,"Alright, get in here. ","{'hopps': 6, 'nick': 4}",62,"All right, get in here.",0.8002681,16,16,0.8
850,1241,dialog,NICK,"Okay. Oh, you bunnies... You're so emotional. There we go. Deep breath. (then) Are you just trying to steal the pen. Is that what this is? (then) You are standing on my tail, though. Off, off, off. ","{'hopps': 6, 'nick': 4}",62,"You bunnies are so emotional, ",0.6711583,16,16,0.8
851,1242,dialog,HOPPS,I'm sorry. ,"{'hopps': 6, 'nick': 4}",62,"Oh, I'm sorry… sir! ",0.5361086,10,16,0.8
852,1244,dialog,NICK,"I thought you guys only grew carrots. (then, eats) What's the plan? ","{'nick': 3, 'hopps': 2}",63,Oh! I thought you guys only grew carrots! ,0.7767112,16,16,0.6
853,1245,dialog,HOPPS,We are gonna follow the night howlers. ,"{'nick': 3, 'hopps': 2}",63,We're gonna follow the night howlers. Know this guy? ,0.7981432,16,16,0.6
854,1246,dialog,NICK,Okay. How? ,"{'nick': 3, 'hopps': 2}",63,Okay.,0.57819957,28,16,0.6
855,1247,dialog,HOPPS,(shows picture of weasel) Know this guy? ,"{'nick': 3, 'hopps': 2}",63,"Ice this weasel, ",0.5752748,17,16,0.6
856,1248,dialog,NICK,"Uh-huh. I told you, I know everybody. ","{'nick': 3, 'hopps': 2}",63,"I know everybody, ",0.7256416,16,16,0.6
857,1250,dialog,DUKE WEASELTON,"Well, hello, step right up! Anything you need... I got it. All your favorite movies! I got movies that haven't even been released yet! ","{'nick': 1, 'hopps': 1}",64,All your favorite movies! I got movies that haven't even been released yet! ,0.7379202,17,17,0.8333333333333334
858,1252,dialog,DUKE WEASELTON,"Hey, 15% off! 20! Make me an offer! Come on! ","{'nick': 1, 'hopps': 1}",64,Fifteen dollars.,0.38683075,25,17,0.8333333333333334
859,1253,dialog,NICK,"(suddenly appearing) Well, well, look who it is. The duke of bootleg. ","{'nick': 1, 'hopps': 1}",64,"It's Weaselton! Duke Weaselton. And I ain't talking, rabbit. And ain't nothing you can do to make me.",0.41174042,17,17,0.8333333333333334
860,1254,dialog,DUKE WEASELTON,"What's it to you, Wilde? Shouldn't you be melting down a popsicle or something? (sees Hopps) Hey, if it isn't Flopsy the Copsy. ","{'nick': 1, 'hopps': 1}",64,"What's it to you, Wilde? Shouldn't you be melting down a pawpsicle or something? ",0.6979693,17,17,0.8333333333333334
861,1255,dialog,HOPPS,"We both know those weren't moldy onions I caught you stealing. What were you gonna do with those night howlers, Wessleton? ","{'nick': 1, 'hopps': 1}",64,"We both know those weren't moldy onions I caught you stealing, ",0.800604,17,17,0.8333333333333334
862,1256,dialog,DUKE WEASELTON,"It's Weaselton. Duke Weaselton. And I ain't talking, rabbit. And ain't nothing you can do to make me. ","{'nick': 1, 'hopps': 1}",64,"It's Weaselton! Duke Weaselton. And I ain't talking, rabbit. And ain't nothing you can do to make me.",0.9913505,17,17,0.8333333333333334
863,1259,dialog,MR. BIG,Ice `em. ,{'hopps': 2},65,Ice 'em.,0.9469418,6,17,0.8888888888888888
864,1260,dialog,DUKE WEASELTON,Aaagh! Agh! (to Nick) Ya dirty rat! Why ya helping her?! She's a cop! ,{'hopps': 2},65,You dirty rat! Why you helping her? You know she's a cop! ,0.82526433,17,17,0.8888888888888888
865,1261,dialog,MR. BIG,And the godmother to my future granddaughter. ,{'hopps': 2},65,And the godmother to my future granddaughter.,0.99999994,17,17,0.8888888888888888
866,1263,dialog,FRU FRU SHREW,I'm gonna name her Judy. ,{'hopps': 2},65,"I'm going to name her Judy, ",0.9735483,17,17,0.8888888888888888
867,1264,dialog,HOPPS,Aw. ,{'hopps': 2},65,"Aw, ",0.8546677,17,17,0.8888888888888888
868,1265,dialog,MR. BIG,(to polar bears) Ice this weasel. ,{'hopps': 2},65,"Ice this weasel, ",0.84478533,17,17,0.8888888888888888
869,1266,dialog,DUKE WEASELTON,"All right, all right, please! I'll talk! I'll talk. I stole them night howlers so I could sell `em. They offered me what I couldn't refuse... Money. ",{'hopps': 2},65,I stole them night howlers because I could sell them for a lot of dough￼.,0.70678496,17,17,0.8888888888888888
870,1267,dialog,HOPPS,And to whom did you sell them? ,{'hopps': 2},65,And to whom did you sell them? ,1.0000001,17,17,0.8888888888888888
871,1268,dialog,DUKE WEASELTON,A ram named Doug. We got a drop spot underground... ,{'hopps': 2},65,A ram named Doug. We got a drop spot underground. Just watch it. Doug ain't exactly friendly.,0.9066893,17,17,0.8888888888888888
872,1270,dialog,DUKE WEASELTON,...Just watch it. Doug is the opposite of friendly. He's unfriendly... ,{},66,A ram named Doug. We got a drop spot underground. Just watch it. Doug ain't exactly friendly.,0.54943335,17,17,1.0
873,1273,dialog,HOPPS,Come on! ,{'hopps': 1},67,Come on! ,1.0000001,11,11,1.0
874,1276,dialog,HOPPS,The weasel wasn't lying. ,"{'hopps': 3, 'nick': 7}",68,"… weasels…, ",0.6295529,22,18,0.7222222222222222
875,1277,dialog,NICK,"Yeah, looks like old Doug's cornered the market on night howlers... ","{'hopps': 3, 'nick': 7}",68,"Yeah, looks like old Doug's cornered the market on night howlers, ",0.9964377,18,18,0.7222222222222222
876,1279,dialog,DOUG,(into phone) You got Doug here. What's the mark? Cheetah in Sahara Square. Got it. ,"{'hopps': 3, 'nick': 7}",68,Yeah? What's the mark￼? Cheetah in Sahara Square. Got it.,0.5922193,18,18,0.7222222222222222
877,1281,dialog,DOUG,"(into phone) Serious? Yeah, I know they're fast. I can hit him. Listen, I hit a tiny little otter through the open window of a moving car. ","{'hopps': 3, 'nick': 7}",68,"Yeah, I know they're fast. I can hit him. Listen, I hit a tiny little otter through the open window of a moving car, ",0.8753812,18,18,0.7222222222222222
878,1283,dialog,DOUG,"(into phone) Yeah I'll buzz you when it's done. Or you'll see it on the news. Ya know, whichever comes first. ","{'hopps': 3, 'nick': 7}",68,"Yeah, I'll buzz￼ you when it's done. Or you'll see it on the news. You know, whichever comes first.",0.7261511,18,18,0.7222222222222222
879,1285,dialog,WOOLTER,"Hey Doug, open up! We've got your latte. ","{'hopps': 3, 'nick': 7}",68,"Hey, Doug, open up, ",0.6797311,18,18,0.7222222222222222
880,1286,dialog,DOUG,"(into phone) Alright, Woolter and Jesse are back, so I'm leaving now. (then) Out. ","{'hopps': 3, 'nick': 7}",68,"I'm not leaving, ",0.48588666,5,18,0.7222222222222222
881,1288,dialog,NICK,"Hey. Hey! Where are you going? Get back here! What are you doing?! He's gonna see you! What are you looking at? Hey! Whatever you're thinking, stop thinking it. Carrots! Carrots! ","{'hopps': 3, 'nick': 7}",68,Look! See! See him? This otter is missing! ,0.45845997,5,18,0.7222222222222222
882,1289,dialog,DOUG,It better have the extra foam this time-- ,"{'hopps': 3, 'nick': 7}",68,"Greasy walls… rickety bed…, ",0.328163,23,18,0.7222222222222222
883,1291,dialog,WOOLTER,"Hey, open up! ","{'hopps': 3, 'nick': 7}",68,"Hey, Doug, open up, ",0.6558524,18,18,0.7222222222222222
884,1293,dialog,NICK,What are you doing?! You just trapped us in here! ,"{'hopps': 3, 'nick': 7}",68,What are you doing? ,0.4871705,18,18,0.7222222222222222
885,1294,dialog,HOPPS,We need to get this evidence to the ,"{'hopps': 3, 'nick': 7}",68,"We need to get this evidence to the ZPD, ",0.7085697,18,18,0.7222222222222222
886,1296,dialog,NICK,Okay. Great. Here it is. Got it. ,"{'hopps': 3, 'nick': 7}",68,"Okay. Got it, ",0.64039373,18,18,0.7222222222222222
887,1297,dialog,HOPPS,No. All of it! ,"{'hopps': 3, 'nick': 7}",68,"No. All of it, ",0.9117199,18,18,0.7222222222222222
888,1298,dialog,NICK,"Wait, what? ","{'hopps': 3, 'nick': 7}",68,"Wait, what? ",0.9999999,18,18,0.7222222222222222
889,1300,dialog,NICK,"Great, you're a conductor now? Hey, listen-- It would take a miracle to get this rust-bucket going. ","{'hopps': 3, 'nick': 7}",68,You're a conductor now? Listen. It would take a miracle to get this rust bucket going.,0.9795637,18,18,0.7222222222222222
890,1302,dialog,NICK,Well... Hallelujah! ,"{'hopps': 3, 'nick': 7}",68,"Oh, hallelujah, ",0.7801635,18,18,0.7222222222222222
